 (-6.974000000002433808e-02-4.095999999992727680e-02j)
 (4.934400000000778164e-01+2.314529999999933807e+00j)
 (-6.735330000000033124e+00+1.381409999999959837e+00j)
 (2.762778999999999883e+02+4.970904300000000262e+02j)
 (-3.351999999995314283e-02-3.852999999998019121e-02j)
 (2.771820000000047912e+00+8.429099999999039028e-01j)
 (-5.965050000000076125e+00+5.995650000000068758e+00j)
 (2.699662700000000086e+02+5.007454099999999926e+02j)
 (-2.862000000004627509e-02-1.106399999998757266e-01j)
 (1.580280000000072960e+00+7.607699999997521445e-01j)
 (-3.281100000000378714e-01+4.755540000000110012e+00j)
 (2.667395200000000273e+02+5.075454399999999850e+02j)
 (-7.474000000019032086e-02+3.114000000016403646e-02j)
 (1.736970000000269465e+00-1.509300000000393993e+00j)
 (2.739059999999881256e+00+6.053400000000237924e+00j)
 (2.679630700000000161e+02+5.129511099999999715e+02j)
 (4.108000000007905328e-02-6.956000000002404704e-02j)
 (-1.128090000000213422e+00+5.737799999998287603e-01j)
 (2.028540000000134569e+00+5.743200000001706940e-01j)
 (2.723643599999999765e+02+5.175263499999999794e+02j)
 (-1.058299999999690044e-01-4.341999999974177626e-02j)
 (-7.584300000000325781e-01-5.250000000046384230e-02j)
 (-3.722999999996545739e-02+5.405100000002676097e-01j)
 (2.733058899999999767e+02+5.186048899999999549e+02j)
 (3.120999999993046004e-02+7.450999999991836376e-02j)
 (1.927170000000103300e+00-2.690489999999726933e+00j)
 (-9.687090000000068812e+00-3.166230000000155087e+00j)
 (2.724044000000000096e+02+5.190494800000000168e+02j)
 (4.900000000020554580e-03-7.200999999997748091e-02j)
 (3.108059999999852607e+00-8.716499999999882675e-01j)
 (-5.731709999999850425e+00-8.431650000000104228e+00j)
 (2.646756899999999746e+02+5.132672700000000532e+02j)
 (-2.510000000029322109e-03+3.595000000007075869e-02j)
 (2.981220000000007531e+00+9.659999999998376552e-01j)
 (1.093110000000024229e+00-1.111016999999986865e+01j)
 (2.620569399999999973e+02+5.038919599999999832e+02j)
 (9.999999974752427079e-06+8.999999988645868143e-05j)
 (1.647809999999935826e+00+2.937090000000239343e+00j)
 (7.163880000000062864e+00-9.170760000000143464e+00j)
 (2.661287599999999998e+02+4.937837400000000230e+02j)
 (-1.609309999999993579e+00-1.296179999999998245e+01j)
 (2.749404599999999732e+02+4.875501600000000053e+02j)
 (-4.106000000001586159e-02+6.953999999996085535e-02j)
 (3.104429999999979373e+00+7.572900000000117871e-01j)
 (-1.763831999999996469e+01+1.268333999999998696e+01j)
 (2.733311499999999796e+02+4.745883600000000229e+02j)
 (-3.614000000001738044e-02-2.460000000041873136e-03j)
 (5.002350000000006958e+00+1.648380000000031487e+00j)
 (-1.154513999999997509e+01+1.429836000000000240e+01j)
 (2.587561999999999784e+02+4.880985299999999825e+02j)
 (2.439999999950259735e-03-3.607999999991307050e-02j)
 (1.423380000000065593e+00-1.188600000002111301e-01j)
 (-3.277500000000088676e-01+7.904940000000124201e+00j)
 (2.521772699999999929e+02+5.040428099999999745e+02j)
 (-5.040000000008149073e-03+7.209000000023024768e-02j)
 (1.568999999999988404e+00-6.519900000005236507e-01j)
 (2.518889999999998963e+00+7.667100000000175442e+00j)
 (2.532753399999999999e+02+5.117928099999999745e+02j)
 (-7.470999999998184649e-02+3.112999999984822352e-02j)
 (4.086090000000012878e+00-5.582369999999855281e+00j)
 (1.139940000000001419e+01+1.305813000000000557e+01j)
 (2.573581899999999791e+02+5.188800099999999702e+02j)
 (3.609999999997626219e-02+2.280000000041582098e-03j)
 (4.854900000000270666e-01-7.262700000002269007e-01j)
 (6.638429999999971187e+00+2.343000000018946594e-02j)
 (2.727689700000000244e+02+5.263868999999999687e+02j)
 (-3.651090000000010605e+00-2.859590999999994665e+01j)
 (2.799289899999999989e+02+5.256863399999999729e+02j)
